Division,District,Upazila,Market Name,Commodity Name,Year,Retail Unit,Retail Price,Average Price,Whole Sale Unit,Wholesale price,Average Price
Rajshahi,Naogaon,Sapahar,Sapahar Market,Rice -Boro-Local,2025,Kilogram,40--42,41,Quintal,"3,800--4,000","3,900"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Rice-Boro-Medium,2025,Kilogram,58.75--62.75,60.75,Quintal,"5,600--6,025","5,812.50"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Chinigura Rice,2025,Kilogram,128--130,129,Quintal,"12,000--12,200","12,100"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Rice-Boro-Fine,2025,Kilogram,72--78,75,Quintal,"7,000--7,600","7,300"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Rice-Boro-Medium,2026,Kilogram,60--65,62.5,Quintal,"5,800--6,300","6,050"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Rice-Boro-Fine,2026,Kilogram,72--78,75,Quintal,"7,000--7,600","7,300"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Chinigura Rice,2026,Kilogram,128--130,129,Quintal,"12,000--12,200","12,100"
Khulna,Jashore,Manirampur,"Manirampur Bazar, Jessore",Rice-Boro-Hybrid -Fine,2026,Kilogram,66--70,68,Quintal,"6,400--6,800","6,600"
Khulna,Jashore,Manirampur,"Manirampur Bazar, Jessore",Rice - Boro - Hybrid - Medium,2026,Kilogram,56.58--61.58,59.08,Quintal,"5,379.17--5,579.17","5,479.17"
Khulna,Jashore,Manirampur,"Manirampur Bazar, Jessore",Rice - Boro - Hybrid - Coarse,2026,Kilogram,48--52,50,Quintal,"4,500--4,800","4,650"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Rice-Boro-Hybrid -Fine,2025,Kilogram,67.12--73.57,70.34,Quintal,"6,353.73--6,704.48","6,529.10"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Rice - Boro - Hybrid - Medium,2025,Kilogram,60.96--65.18,63.07,Quintal,"5,759.7--6,108.96","5,934.33"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Rice - Boro - Hybrid - Coarse,2025,Kilogram,53.7--56.08,54.89,Quintal,"5,100--5,279.1","5,189.55"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Rice-Boro-Hybrid -Fine,2026,Kilogram,64.9--69.55,67.22,Quintal,"6,332.47--6,601.3","6,466.88"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Rice - Boro - Hybrid - Medium,2026,Kilogram,57.91--62.48,60.19,Quintal,"5,440.26--5,696.1","5,568.18"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,39.05--51.1,49.46,Quintal,"4,505.19--4,794.81","4,650"
Khulna,Jashore,Sharsha,Sharsha Bazar,Rice-Boro-Fine,2026,Kilogram,63--65,64,Quintal,"5,800--6,200","6,000"
Khulna,Jashore,Sharsha,Sharsha Bazar,Rice - Boro - Hybrid - Medium,2026,Kilogram,54--58,56,Quintal,"5,200--5,400","5,300"
Khulna,Jashore,Sharsha,Sharsha Bazar,Ricel-Boro-Mota,2026,Kilogram,48--50,49,Quintal,"4,600--4,800","4,700"
Khulna,Jashore,Sharsha,Navaron Bazar,Rice - Boro - Hybrid - Medium,2026,Kilogram,54.79--59.16,56.97,Quintal,"5,200--5,452.63","5,326.32"
Khulna,Jashore,Sharsha,Navaron Bazar,Ricel-Boro-Mota,2026,Kilogram,46.11--49.58,47.84,Quintal,"4,410.53--4,610.53","4,510.53"
Khulna,Jashore,Sharsha,Navaron Bazar,Rice-Boro-Fine,2026,Kilogram,61.05--65.79,63.42,Quintal,"5,705.26--6,105.26","5,905.26"
Khulna,Satkhira,Kalaroa,Kalaroa Bazar,Rice-Boro-Hybrid -Fine,2026,Kilogram,66.1--69.72,67.91,Quintal,"6,353.05--6,730.28","6,541.67"
Khulna,Satkhira,Kalaroa,Kalaroa Bazar,Rice - Boro - Hybrid - Medium,2026,Kilogram,55.53--57.19,56.36,Quintal,"5,304.13--5,438.02","5,371.07"
Khulna,Satkhira,Kalaroa,Kalaroa Bazar,Rice - Amon - Hybrid - Coarse,2026,Kilogram,48.86--50.86,49.86,Quintal,"4,629.37--4,762.7","4,696.03"
Khulna,Satkhira,Kalaroa,Kalaroa Bazar,Rice - Amon - Hybrid - Medium,2026,Kilogram,53.25--54.68,53.97,Quintal,"4,998.41--5,098.41","5,048.41"
Khulna,Satkhira,Kalaroa,Kalaroa Bazar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,50--52,51,Quintal,"4,700--4,800","4,750"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Rice-Boro-Hybrid -Fine,2025,Kilogram,74.08--78.34,76.21,Quintal,"7,043.8--7,489.78","7,266.79"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Rice - Boro - Hybrid - Medium,2025,Kilogram,63.39--64.63,64.01,Quintal,"5,984.67--6,108.03","6,046.35"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Ricel-Boro-Mota,2025,Kilogram,52.5--53.5,53,Quintal,"4,949.56--5,049.56","4,999.56"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Chinigura Rice,2025,Kilogram,120--125,122.5,Quintal,"11,500--12,000","11,750"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Kalojira,2025,Kilogram,125--130,127.5,Quintal,"12,000--12,500","12,250"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Kataribhog,2025,Kilogram,100--105,102.5,Quintal,"9,500--10,000","9,750"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Rice - Amon - Hybrid - Medium,2025,Kilogram,55.93--57.29,56.61,Quintal,"5,257.14--5,357.14","5,307.14"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Rice - Amon - Hybrid - Coarse,2025,Kilogram,50.86--52.18,51.52,Quintal,"4,717.86--4,817.86","4,767.86"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Rice-Boro-Hybrid -Fine,2026,Kilogram,68.44--74.03,71.23,Quintal,"6,450--7,002.53","6,726.27"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Rice - Boro - Hybrid - Medium,2026,Kilogram,58.11--59.59,58.85,Quintal,"5,479.11--5,579.11","5,529.11"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Rice - Amon - Hybrid - Coarse,2026,Kilogram,49.78--50.93,50.35,Quintal,"4,668.42--4,768.42","4,718.42"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Rice - Amon - Hybrid - Medium,2026,Kilogram,53.26--54.26,53.76,Quintal,"4,988.42--5,088.42","5,038.42"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Chinigura Rice,2026,Kilogram,140.03--145.76,142.9,Quintal,"13,392.41--13,965.19","13,678.80"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Kalojira,2026,Kilogram,131.79--136.79,134.29,Quintal,"12,678.86--13,178.86","12,928.86"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Kataribhog,2026,Kilogram,100--105,102.5,Quintal,"9,500--10,000","9,750"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Rice - Boro - Hybrid - Coarse,2026,Kilogram,48.89--50.01,49.45,Quintal,"4,610--4,710","4,660"
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar Bazar,Rice-Boro-Hybrid -Fine,2025,Kilogram,75.15--78.62,76.89,Quintal,"7,347.86--7,562.86","7,455.36"
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar Bazar,Rice - Boro - Hybrid - Medium,2025,Kilogram,62.26--65.85,64.05,Quintal,"6,022.14--6,286.43","6,154.29"
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar Bazar,Rice - Boro - Hybrid - Coarse,2025,Kilogram,51.07--54.94,53,Quintal,"4,913.43--5,195.71","5,054.57"
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar Bazar,Rice-Boro-Hybrid -Fine,2026,Kilogram,74.89--78.6,76.74,Quintal,"7,288.59--7,626.85","7,457.72"
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar Bazar,Rice - Boro - Hybrid - Medium,2026,Kilogram,60.97--65,62.98,Quintal,"5,896.64--6,200","6,048.32"
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar Bazar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,48.93--51.17,50.05,Quintal,"4,682.55--4,858.39","4,770.47"
Khulna,Meherpur,Gangni,Gangni Bazar,Rice - Boro - Hybrid - Medium,2026,Kilogram,62--65,63.5,Quintal,"5,800--6,200","6,000"
Khulna,Meherpur,Gangni,Gangni Bazar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,50--52,51,Quintal,"4,800--5,000","4,900"
Khulna,Meherpur,Gangni,Gangni Bazar,Ricel-Boro-Mota,2026,Kilogram,50--52,51,Quintal,"4,708.7--4,839.13","4,773.91"
Khulna,Meherpur,Gangni,Gangni Bazar,Rice-Boro-Medium,2026,Kilogram,61.22--65,63.11,Quintal,"5,708.7--6,139.13","5,923.91"
Khulna,Meherpur,Gangni,Gangni Bazar,Rice-Boro-Fine,2026,Kilogram,70.78--75,72.89,Quintal,"6,686.96--7,139.13","6,913.04"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Rice-Boro-Hybrid -Fine,2025,Kilogram,68.94--70.94,69.94,Quintal,"6,694.12--6,894.12","6,794.12"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Rice - Boro - Hybrid - Medium,2025,Kilogram,59.21--61.21,60.21,Quintal,"5,720.59--5,920.59","5,820.59"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Rice - Boro - Hybrid - Coarse,2025,Kilogram,50.57--52.48,51.53,Quintal,"4,847.79--5,047.79","4,947.79"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Chinigura Rice,2025,Kilogram,100--150,125,Quintal,"9,000--14,000","11,500"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Kalojira,2025,Kilogram,100--150,125,Quintal,"9,000--14,000","11,500"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Rice-Boro-Hybrid -Fine,2026,Kilogram,65.61--67.61,66.61,Quintal,"6,360.76--6,560.76","6,460.76"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Rice - Boro - Hybrid - Medium,2026,Kilogram,56.41--58.41,57.41,Quintal,"5,440.51--5,640.51","5,540.51"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,47.2--49.2,48.2,Quintal,"4,520.25--4,720.25","4,620.25"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Chinigura Rice,2026,Kilogram,107.09--157.09,132.09,Quintal,"9,462.03--14,569.62","12,015.82"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Kalojira,2026,Kilogram,107.09--157.09,132.09,Quintal,"9,462.03--14,569.62","12,015.82"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Rice - Boro - Hybrid - Medium,2025,Kilogram,59.9--63.82,61.86,Quintal,"5,762.22--6,177.04","5,969.63"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Rice - Boro - Hybrid - Coarse,2025,Kilogram,53.36--55.01,54.18,Quintal,"5,215.48--5,402.38","5,308.93"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Rice-Boro-Fine,2025,Kilogram,75.5--88.27,81.88,Quintal,"7,186.67--8,557.04","7,871.85"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Chinigura Rice,2025,Kilogram,121.06--128.59,124.83,Quintal,"11,629.63--12,129.63","11,879.63"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Kalojira,2025,Kilogram,111.63--118.93,115.28,Quintal,"10,603.7--11,392.59","10,998.15"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Kataribhog,2025,Kilogram,100.82--105.7,103.26,Quintal,"9,565.19--10,056.3","9,810.74"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Rice - Aush - Coarse,2025,Kilogram,50.14--52.18,51.16,Quintal,"4,842.35--5,047.06","4,944.71"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Rice - Aman - Coarse,2025,Kilogram,48--50,49,Quintal,"4,680.77--4,861.54","4,771.15"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Rice - Aman - Coarse,2026,Kilogram,45.87--48.01,46.94,Quintal,"4,405.38--4,593.85","4,499.62"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Rice - Boro - Hybrid - Medium,2026,Kilogram,54.03--57.09,55.56,Quintal,"5,198.72--5,413.46","5,306.09"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Rice - Aush - Coarse,2026,Kilogram,46.4--47.88,47.14,Quintal,"4,433.33--4,633.33","4,533.33"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Rice-Boro-Fine,2026,Kilogram,70.51--84.72,77.62,Quintal,"6,632.05--8,134.62","7,383.33"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Chinigura Rice,2026,Kilogram,144.58--156.06,150.32,Quintal,"13,887.82--14,593.59","14,240.71"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Kalojira,2026,Kilogram,115.73--125.8,120.77,Quintal,"10,920.51--12,008.33","11,464.42"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Kataribhog,2026,Kilogram,106.14--112.69,109.42,Quintal,"9,935.9--10,692.31","10,314.10"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Ricel-Boro-Mota,2026,Kilogram,45.28--47.23,46.26,Quintal,"4,387.84--4,556.76","4,472.30"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Rice-Boro-Medium,2026,Kilogram,58--62,60,Quintal,"5,400--5,800","5,600"
Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar Bazaar,Rice - Aush-medium,2026,Kilogram,50--54,52,Quintal,"4,800--5,200","5,000"
Khulna,Chuadanga,Damurhuda,Damurhuda Bazar,Rice-Boro-Fine,2026,Kilogram,68--81.29,74.65,Quintal,"6,523.53--7,792.94","7,158.24"
Khulna,Chuadanga,Damurhuda,Damurhuda Bazar,Rice-Boro-Medium,2026,Kilogram,55.29--60.65,57.97,Quintal,"5,264.71--5,800","5,532.35"
Khulna,Chuadanga,Damurhuda,Damurhuda Bazar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,46--48,47,Quintal,"4,461.76--4,635.29","4,548.53"
Khulna,Chuadanga,Damurhuda,Damurhuda Bazar,Chinigura Rice,2026,Kilogram,198.52--208.52,203.52,Quintal,"18,814.81--19,814.81","19,314.81"
Khulna,Chuadanga,Damurhuda,Damurhuda Bazar,Kataribhog,2026,Kilogram,115--120,117.5,Quintal,"11,076.19--11,500","11,288.10"
Khulna,Chuadanga,Damurhuda,Damurhuda Bazar,Rice - Aush - Coarse,2026,Kilogram,45--46,45.5,Quintal,"4,400--4,500","4,450"
Khulna,Chuadanga,Damurhuda,Damurhuda Bazar,Rice - Aush-medium,2026,Kilogram,52--54,53,Quintal,"4,800--5,200","5,000"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Rice-Boro-Hybrid -Fine,2025,Kilogram,64.31--74,69.15,Quintal,"6,230.88--7,169.12","6,700"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Rice - Boro - Hybrid - Medium,2025,Kilogram,55.1--62,58.55,Quintal,"5,310.29--6,000","5,655.15"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Rice - Boro - Hybrid - Coarse,2025,Kilogram,50.74--53.46,52.1,Quintal,"4,922.06--5,113.97","5,018.01"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Rice-Boro-Hybrid -Fine,2026,Kilogram,65--75.49,70.25,Quintal,"6,279.94--7,221.66","6,750.80"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Rice - Boro - Hybrid - Medium,2026,Kilogram,51.55--62.8,57.18,Quintal,"4,955.41--6,080.25","5,517.83"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,45.83--47.29,46.56,Quintal,"4,383.44--4,529.3","4,456.37"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Rice - Aman-Fine,2025,Kilogram,69.17--77.52,73.34,Quintal,"6,544.83--7,379.31","6,962.07"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Rice - Aman - Medium,2025,Kilogram,60.72--66.45,63.59,Quintal,"5,713.79--6,317.24","6,015.52"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Rice - Aman - Coarse,2025,Kilogram,51.79--53.07,52.43,Quintal,"4,979.31--5,106.9","5,043.10"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Ricel-Boro-Mota,2025,Kilogram,52.5--53.87,53.19,Quintal,"5,047.81--5,184.31","5,116.06"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Rice-Boro-Medium,2025,Kilogram,59.81--67.1,63.46,Quintal,"5,635.77--6,351.82","5,993.80"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Rice-Boro-Fine,2025,Kilogram,68.76--76.78,72.77,Quintal,"6,525.55--7,300.73","6,913.14"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Rice - Aman-Fine,2026,Kilogram,64--74.02,69.01,Quintal,"6,100--7,025.29","6,562.64"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Rice - Aman - Medium,2026,Kilogram,55.23--63.18,59.21,Quintal,"5,236.78--6,013.79","5,625.29"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Rice - Aman - Coarse,2026,Kilogram,47.7--49.79,48.75,Quintal,"4,580.46--4,779.31","4,679.89"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Ricel-Boro-Mota,2026,Kilogram,46.89--48.97,47.93,Quintal,"4,489.1--4,691.03","4,590.06"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Rice-Boro-Medium,2026,Kilogram,57.62--65.58,61.6,Quintal,"5,493.59--6,214.1","5,853.85"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Rice-Boro-Fine,2026,Kilogram,67.79--75.86,71.82,Quintal,"6,483.33--7,244.87","6,864.10"
Khulna,Khulna,Dumuria,Dumuria Bazar,Rice - Atap,2026,Kilogram,40.96--42.96,41.96,Quintal,"3,901.92--4,044.23","3,973.08"
Khulna,Khulna,Dumuria,Dumuria Bazar,Ricel-Boro-Mota,2026,Kilogram,42.5--46.02,44.26,Quintal,"4,038.46--4,371.15","4,204.81"
Khulna,Khulna,Dumuria,Dumuria Bazar,Rice-Boro-Medium,2026,Kilogram,50.85--57.9,54.38,Quintal,"4,853.85--5,550","5,201.92"
Khulna,Khulna,Dumuria,Dumuria Bazar,Rice-Boro-Fine,2026,Kilogram,70--80,75,Quintal,"6,698.08--7,651.92","7,175"
Khulna,Khulna,Dumuria,Dumuria Bazar,Chinigura Rice,2026,Kilogram,175--183.75,179.38,Quintal,"16,971.15--17,846.15","17,408.65"
Khulna,Khulna,Dumuria,Dumuria Bazar,Kalojira,2026,Kilogram,135--140,137.5,Quintal,"12,500--13,000","12,750"
Khulna,Khulna,Dumuria,Dumuria Bazar,Kataribhog,2026,Kilogram,100--120,110,Quintal,"8,000--9,000","8,500"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Rice-Boro-Hybrid -Fine,2025,Kilogram,74.66--83.93,79.29,Quintal,"6,782.41--7,569.44","7,175.93"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Rice - Boro - Hybrid - Medium,2025,Kilogram,64.69--67.26,65.97,Quintal,"5,989.81--6,320.37","6,155.09"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Rice - Boro - Hybrid - Coarse,2025,Kilogram,53.76--55.79,54.77,Quintal,"5,038.89--5,212.96","5,125.93"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Chinigura Rice,2025,Kilogram,111.35--117.4,114.38,Quintal,"10,190.74--10,702.78","10,446.76"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Rice-Boro-Hybrid -Fine,2026,Kilogram,72.13--81.97,77.05,Quintal,"6,767.3--7,368.55","7,067.92"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Rice - Boro - Hybrid - Medium,2026,Kilogram,62.53--66.03,64.28,Quintal,"5,710.69--6,052.83","5,881.76"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,50.6--53.95,52.28,Quintal,"4,724.53--4,970.44","4,847.48"
Khulna,Khulna,Khulna City Corporation,Khulna Sadar Bazar,Chinigura Rice,2026,Kilogram,146.16--151.97,149.07,Quintal,"13,677.36--14,180.5","13,928.93"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar Bazar,Ricel-Boro-Mota,2025,Kilogram,49.88--51.49,50.69,Quintal,"4,648.91--4,777.37","4,713.14"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar Bazar,Rice-Boro-Medium,2025,Kilogram,57.53--60.86,59.19,Quintal,"5,427.01--5,738.69","5,582.85"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar Bazar,Rice-Boro-Fine,2025,Kilogram,70--80,75,Quintal,"6,468.61--7,500","6,984.31"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar Bazar,Ricel-Boro-Mota,2026,Kilogram,45.91--48.53,47.22,Quintal,"4,198.01--4,452.98","4,325.50"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar Bazar,Rice-Boro-Medium,2026,Kilogram,52.62--57.28,54.95,Quintal,"4,919.21--5,398.01","5,158.61"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar Bazar,Rice-Boro-Fine,2026,Kilogram,67.05--80,73.53,Quintal,"6,205.3--7,500","6,852.65"
Khulna,Jhenaidah,Jhenaidah Sadar,Jhenaidah Sadar Paura Boro Bazar,Rice - Aman - Coarse,2025,Kilogram,53.01--54.28,53.65,Quintal,"5,101.47--5,227.94","5,164.71"
Khulna,Jhenaidah,Jhenaidah Sadar,Jhenaidah Sadar Paura Boro Bazar,Rice-Boro-Hybrid -Fine,2025,Kilogram,73.31--88.97,81.14,Quintal,"7,130.88--8,697.06","7,913.97"
Khulna,Jhenaidah,Jhenaidah Sadar,Jhenaidah Sadar Paura Boro Bazar,Rice - Boro - Hybrid - Medium,2025,Kilogram,61.34--65.78,63.56,Quintal,"5,933.82--6,377.94","6,155.88"
Khulna,Jhenaidah,Jhenaidah Sadar,Jhenaidah Sadar Paura Boro Bazar,Rice - Boro - Hybrid - Coarse,2025,Kilogram,49.97--50.97,50.47,Quintal,"4,797.06--4,897.06","4,847.06"
Khulna,Jhenaidah,Jhenaidah Sadar,Jhenaidah Sadar Paura Boro Bazar,Rice - Amon - Hybrid - Medium,2025,Kilogram,58.08--60.51,59.3,Quintal,"5,608.09--5,851.47","5,729.78"
Khulna,Jhenaidah,Jhenaidah Sadar,Jhenaidah Sadar Paura Boro Bazar,Rice - Aman - Coarse,2026,Kilogram,45.8--47.76,46.78,Quintal,"4,379.87--4,568.18","4,474.03"
Khulna,Jhenaidah,Jhenaidah Sadar,Jhenaidah Sadar Paura Boro Bazar,Rice-Boro-Hybrid -Fine,2026,Kilogram,73.57--88,80.78,Quintal,"7,156.92--8,600","7,878.46"
Khulna,Jhenaidah,Jhenaidah Sadar,Jhenaidah Sadar Paura Boro Bazar,Rice - Boro - Hybrid - Medium,2026,Kilogram,58.2--62.83,60.52,Quintal,"5,620.13--6,083.12","5,851.62"
Khulna,Jhenaidah,Jhenaidah Sadar,Jhenaidah Sadar Paura Boro Bazar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,44.01--45.37,44.69,Quintal,"4,200.65--4,337.01","4,268.83"
Khulna,Jhenaidah,Jhenaidah Sadar,Jhenaidah Sadar Paura Boro Bazar,Rice - Amon - Hybrid - Medium,2026,Kilogram,52.55--55.36,53.95,Quintal,"5,055.19--5,335.71","5,195.45"
Khulna,Jhenaidah,Jhenaidah Sadar,Jhenaidah Sadar Paura Boro Bazar,Rice-Boro-Fine,2026,Kilogram,68.77--83.71,76.24,Quintal,"6,677.11--8,192.77","7,434.94"
Khulna,Jhenaidah,Kaliganj,"Kaliganj Bazar,",Rice - Aman - Coarse,2026,Kilogram,46.21--47.99,47.1,Quintal,"4,420.69--4,598.85","4,509.77"
Khulna,Jhenaidah,Kaliganj,"Kaliganj Bazar,",Rice-Boro-Hybrid -Fine,2026,Kilogram,70--78.8,74.4,Quintal,"6,800--7,680.46","7,240.23"
Khulna,Jhenaidah,Kaliganj,"Kaliganj Bazar,",Rice - Boro - Hybrid - Medium,2026,Kilogram,57.98--60,58.99,Quintal,"5,597.7--5,800","5,698.85"
Khulna,Jhenaidah,Kaliganj,"Kaliganj Bazar,",Rice - Boro - Hybrid - Coarse,2026,Kilogram,45.71--47.45,46.58,Quintal,"4,371.26--4,544.83","4,458.05"
Khulna,Jhenaidah,Kaliganj,"Kaliganj Bazar,",Rice - Amon - Hybrid - Medium,2026,Kilogram,52.11--55.45,53.78,Quintal,"5,011.49--5,344.83","5,178.16"
Barisal,Jhalakathi,Jhalakathi Sadar,Jhalakathi Sadar Bazar,Rice-Boro-Hybrid -Fine,2025,Kilogram,73.67--80.66,77.17,Quintal,"6,938.32--7,693.07","7,315.69"
Barisal,Jhalakathi,Jhalakathi Sadar,Jhalakathi Sadar Bazar,Rice - Boro - Hybrid - Medium,2025,Kilogram,61.05--64.07,62.56,Quintal,"5,696.35--6,046.28","5,871.31"
Barisal,Jhalakathi,Jhalakathi Sadar,Jhalakathi Sadar Bazar,Rice - Amon - Hybrid - Narrow,2025,Kilogram,76.31--80.36,78.33,Quintal,"7,230.77--7,553.85","7,392.31"
Barisal,Jhalakathi,Jhalakathi Sadar,Jhalakathi Sadar Bazar,Rice - Boro - Hybrid - Coarse,2025,Kilogram,51.36--55.37,53.36,Quintal,"4,753.14--5,079.42","4,916.28"
Barisal,Jhalakathi,Jhalakathi Sadar,Jhalakathi Sadar Bazar,Chinigura Rice,2025,Kilogram,135--140,137.5,Quintal,"12,500--13,000","12,750"
Barisal,Jhalakathi,Jhalakathi Sadar,Jhalakathi Sadar Bazar,Rice-Boro-Hybrid -Fine,2026,Kilogram,68.89--76.4,72.65,Quintal,"6,449.42--7,202.58","6,826"
Barisal,Jhalakathi,Jhalakathi Sadar,Jhalakathi Sadar Bazar,Rice - Boro - Hybrid - Medium,2026,Kilogram,54.42--59.66,57.04,Quintal,"5,021.94--5,482.19","5,252.06"
Barisal,Jhalakathi,Jhalakathi Sadar,Jhalakathi Sadar Bazar,Rice - Boro - Hybrid - Coarse,2026,Kilogram,47.57--50.77,49.17,Quintal,"4,382.58--4,687.74","4,535.16"
