Division,District,Upazila,Market Name,Commodity Name,Year,Retail Unit,Retail Price,Average Price,Whole Sale Unit,Wholesale price,Average Price
Dhaka,Manikganj,Manikganj Sadar,Manikganj Bazar,Sonali Chicken,2026,Kilogram,291.93--300.7,296.31,Quintal,"27,319.62--28,018.99","27,669.30"
Dhaka,Manikganj,Singiar,Singair Bazar,Broiler chicken,2026,Kilogram,176.19--186.29,181.24,Quintal,"15,333.33--16,147.62","15,740.48"
Dhaka,Manikganj,Singiar,Singair Bazar,Sonali Chicken,2026,Kilogram,304--316.19,310.1,Quintal,"28,128.57--29,342.86","28,735.71"
Dhaka,Dhaka,Savar,Savar Bazar,Broiler chicken,2026,Kilogram,175--184.67,179.83,Quintal,"15,933.33--16,433.33","16,183.33"
Dhaka,Dhaka,Savar,Savar Bazar,Sonali Chicken,2026,Kilogram,303.33--313.33,308.33,Quintal,"28,333.33--28,833.33","28,583.33"
Dhaka,Dhaka,Savar,Savar Bazar,Local,2026,Kilogram,735.33--745.33,740.33,Quintal,"70,666.67--71,166.67","70,916.67"
Dhaka,Dhaka,Dhaka North City Corporation,Mohammadpur Krishi Market,Broiler chicken,2025,Kilogram,172.17--181.21,176.69,Quintal,"15,797.79--16,754.41","16,276.10"
Dhaka,Dhaka,Dhaka North City Corporation,Mohammadpur Krishi Market,Sonali Chicken,2025,Kilogram,285.15--296.76,290.96,Quintal,"26,254.41--27,288.97","26,771.69"
Dhaka,Dhaka,Dhaka North City Corporation,Mohammadpur Krishi Market,Broiler chicken,2026,Kilogram,179.81--189.55,184.68,Quintal,"12,493.55--17,220.65","14,857.10"
Dhaka,Dhaka,Dhaka North City Corporation,Mohammadpur Krishi Market,Sonali Chicken,2026,Kilogram,321.77--336.68,329.23,Quintal,"30,019.35--31,590.32","30,804.84"
Dhaka,Dhaka,Dhaka North City Corporation,kawran Bazar,Broiler chicken,2026,Kilogram,180.26--188.65,184.45,Quintal,"12,239.42--13,178.1","15,862.04"
Dhaka,Dhaka,Dhaka North City Corporation,kawran Bazar,Sonali Chicken,2026,Kilogram,313.36--349.85,331.61,Quintal,"19,575.55--22,873.72","27,284.85"
Dhaka,Dhaka,Dhaka North City Corporation,Mirpur 1 no. Bazar,Broiler chicken,2026,Kilogram,177.72--188.81,183.26,Quintal,"66,949.25--16,565.07","41,757.16"
Dhaka,Dhaka,Dhaka North City Corporation,Mirpur 1 no. Bazar,Sonali Chicken,2026,Kilogram,304.78--348.57,326.67,Quintal,"27,539.55--32,451.49","29,995.52"
Dhaka,Munshiganj,Munshiganj Sadar,Munshiganj Sadar Bazar,Farm-raised Hen,2025,Kilogram,150.6--154.82,152.71,Quintal,"14,247.41--14,476.3","14,361.85"
Dhaka,Munshiganj,Munshiganj Sadar,Munshiganj Sadar Bazar,Farm-raised Hen,2026,Kilogram,167.27--172.31,169.79,Quintal,"15,928.57--16,201.3","16,064.94"
Dhaka,Rajbari,Rajbari Sadar,Rajbari Sadar Bazar,Farm-raised Hen,2025,Kilogram,164.96--170.15,167.56,Quintal,"14,996.27--15,514.93","15,255.60"
Dhaka,Rajbari,Rajbari Sadar,Rajbari Sadar Bazar,Farm-raised Hen,2026,Kilogram,178.13--184.21,181.17,Quintal,"16,325.95--16,933.54","16,629.75"
Dhaka,Madaripur,Madaripur Sadar,"Sadar Bazar, Madaripur",Local Hen - Medium (700-850 gm),2025,Kilogram,550--570,560,Quintal,"52,000--53,000","52,500"
Dhaka,Madaripur,Madaripur Sadar,"Sadar Bazar, Madaripur",Broiler chicken,2025,Kilogram,156.95--163.27,160.11,Quintal,"14,712.5--15,106.62","14,909.56"
Dhaka,Madaripur,Madaripur Sadar,"Sadar Bazar, Madaripur",Sonali Chicken,2025,Kilogram,261.29--270.33,265.81,Quintal,"25,110.29--26,000","25,555.15"
Dhaka,Madaripur,Madaripur Sadar,"Sadar Bazar, Madaripur",Local Hen - Medium (700-850 gm),2026,Kilogram,550--570,560,Quintal,"52,000--53,000","52,500"
Dhaka,Madaripur,Madaripur Sadar,"Sadar Bazar, Madaripur",Broiler chicken,2026,Kilogram,175.35--182.52,178.93,Quintal,"16,517.83--17,214.65","16,866.24"
Dhaka,Madaripur,Madaripur Sadar,"Sadar Bazar, Madaripur",Sonali Chicken,2026,Kilogram,291.75--300.22,295.99,Quintal,"28,152.87--28,984.08","28,568.47"
Dhaka,Gopalganj,Gopalganj Sadar,Gopaldanj Sadar Boro Bazar,Local Hen - Big (above 900 gm),2025,Kilogram,494.67--505.33,500,Quintal,"46,532.85--47,598.54","47,065.69"
Dhaka,Gopalganj,Gopalganj Sadar,Gopaldanj Sadar Boro Bazar,Farm-raised Hen,2025,Kilogram,149.89--154.93,152.41,Quintal,"13,489.05--13,981.75","13,735.40"
Dhaka,Gopalganj,Gopalganj Sadar,Gopaldanj Sadar Boro Bazar,Sonali Chicken,2025,Kilogram,248.72--256.42,252.57,Quintal,"23,078.83--24,000","23,539.42"
Dhaka,Gopalganj,Gopalganj Sadar,Gopaldanj Sadar Boro Bazar,Local Hen - Big (above 900 gm),2026,Kilogram,550.64--561.02,555.83,Quintal,"51,808.92--52,808.92","52,308.92"
Dhaka,Gopalganj,Gopalganj Sadar,Gopaldanj Sadar Boro Bazar,Farm-raised Hen,2026,Kilogram,167.16--172.16,169.66,Quintal,"15,219.7--15,746.21","15,482.95"
Dhaka,Gopalganj,Gopalganj Sadar,Gopaldanj Sadar Boro Bazar,Sonali Chicken,2026,Kilogram,274.04--288.03,281.04,Quintal,"25,547.77--26,648.06","26,097.91"
Dhaka,Gopalganj,Gopalganj Sadar,Gopaldanj Sadar Boro Bazar,Broiler chicken,2026,Kilogram,171.8--176.8,174.3,Quintal,"15,680--16,180","15,930"
Dhaka,Gopalganj,Tungipara,Tungipara Bazar,Broiler chicken,2026,Kilogram,168.46--173.46,170.96,Quintal,"15,673.08--16,173.08","15,923.08"
Dhaka,Gopalganj,Tungipara,Tungipara Bazar,Sonali Chicken,2026,Kilogram,274.38--282.06,278.22,Quintal,"25,718.75--26,218.75","25,968.75"
Dhaka,Faridpur,Faridpur Sadar,Faridpur Sadar Bazar,Local Hen - Medium (700-850 gm),2025,Kilogram,562.81--580.07,571.44,Quintal,0--0,0
Dhaka,Faridpur,Faridpur Sadar,Faridpur Sadar Bazar,Farm-raised Hen,2025,Kilogram,166.22--172.01,169.12,Quintal,"15,449.64--16,010.79","15,730.22"
Dhaka,Faridpur,Faridpur Sadar,Faridpur Sadar Bazar,Sonali Chicken,2025,Kilogram,267.18--279.28,273.23,Quintal,"25,176.26--26,212.23","25,694.24"
Dhaka,Faridpur,Faridpur Sadar,Faridpur Sadar Bazar,Local Hen - Medium (700-850 gm),2026,Kilogram,598.65--619.55,609.1,Quintal,0--0,0
Dhaka,Faridpur,Faridpur Sadar,Faridpur Sadar Bazar,Farm-raised Hen,2026,Kilogram,179.9--185.23,182.56,Quintal,"16,729.03--17,287.1","17,008.06"
Dhaka,Faridpur,Faridpur Sadar,Faridpur Sadar Bazar,Sonali Chicken,2026,Kilogram,299.42--310.19,304.81,Quintal,"28,603.23--30,029.03","29,316.13"
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar Bazar,Local Hen - Big (above 900 gm),2025,Kilogram,442--454.59,448.3,Quintal,0--0,0
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar Bazar,Broiler chicken,2025,Kilogram,162.3--169.15,165.72,Quintal,0--0,0
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar Bazar,Sonali Chicken,2025,Kilogram,268.93--280.44,274.69,Quintal,0--0,"26,750"
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar Bazar,Local Hen - Big (above 900 gm),2026,Kilogram,518.08--538.97,528.53,Quintal,0--0,0
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar Bazar,Broiler chicken,2026,Kilogram,170.42--177.21,173.81,Quintal,0--0,0
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar Bazar,Sonali Chicken,2026,Kilogram,299.29--306.12,302.71,Quintal,0--0,"26,750"
Rangpur,Dinajpur,Parbatipur,Parbatipur Bazar,Broiler chicken,2026,Kilogram,167.29--175.54,171.42,Quintal,"15,072.29--15,728.92","15,400.60"
Rangpur,Dinajpur,Parbatipur,Parbatipur Bazar,Sonali Chicken,2026,Kilogram,298.98--309.64,304.31,Quintal,"27,885.54--29,060.24","28,472.89"
Rangpur,Dinajpur,Parbatipur,Parbatipur Bazar,Local Hen - Big (above 900 gm),2026,Kilogram,559.74--577.11,568.42,Quintal,"53,973.68--55,710.53","54,842.11"
Rangpur,Dinajpur,Dinajpur Sadar,"Bahadur Bazar, Dinajpur",Local Hen - Big (above 900 gm),2025,Kilogram,473.63--489.11,481.37,Quintal,"45,200--46,748.15","45,974.07"
Rangpur,Dinajpur,Dinajpur Sadar,"Bahadur Bazar, Dinajpur",Farm-raised Hen,2025,Kilogram,155.07--160.15,157.61,Quintal,"13,971.11--14,466.67","14,218.89"
Rangpur,Dinajpur,Dinajpur Sadar,"Bahadur Bazar, Dinajpur",Sonali Chicken,2025,Kilogram,263.93--268.96,266.44,Quintal,"24,814.81--25,311.11","25,062.96"
Rangpur,Dinajpur,Dinajpur Sadar,"Bahadur Bazar, Dinajpur",Local Hen - Big (above 900 gm),2026,Kilogram,525.83--542.88,534.36,Quintal,"50,128.21--52,205.13","51,166.67"
Rangpur,Dinajpur,Dinajpur Sadar,"Bahadur Bazar, Dinajpur",Farm-raised Hen,2026,Kilogram,169.52--174.71,172.12,Quintal,"15,375--15,878.21","15,626.60"
Rangpur,Dinajpur,Dinajpur Sadar,"Bahadur Bazar, Dinajpur",Sonali Chicken,2026,Kilogram,294.29--302.34,298.32,Quintal,"27,916.67--28,445.51","28,181.09"
Rangpur,Lalmonirhat,Lalmonirhat Sadar,"Goshala Bazar, Lalmonirhat",Broiler chicken,2025,Kilogram,170--180,175,Quintal,"15,600--16,000","15,800"
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Lalmonirhat Sadar Bazar,Farm-raised Hen,2025,Kilogram,154.3--156.84,155.57,Quintal,"13,571.09--14,089.06","13,830.08"
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Lalmonirhat Sadar Bazar,Farm-raised Hen,2026,Kilogram,165.22--171.44,168.33,Quintal,"14,436.54--15,364.1","14,900.32"
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Lalmonirhat Sadar Bazar,Sonali Chicken,2026,Kilogram,"318.88--1,763.04","1,040.96",Quintal,"29,856.25--30,404.46","30,130.36"
Rangpur,Nilphamari,Syedpur,Saidpur Bazar,Local Hen - Medium (700-850 gm),2026,Kilogram,552.38--576.67,564.52,Quintal,"54,857.14--57,285.71","56,071.43"
Rangpur,Nilphamari,Syedpur,Saidpur Bazar,Broiler chicken,2026,Kilogram,170--180,175,Quintal,"16,000--17,000","16,500"
Rangpur,Nilphamari,Syedpur,Saidpur Bazar,Sonali Chicken,2026,Kilogram,317.14--345.24,331.19,Quintal,"29,714.29--32,523.81","31,119.05"
Rangpur,Nilphamari,Syedpur,Saidpur Bazar,Local Hen - Big (above 900 gm),2026,Kilogram,577.5--627.5,602.5,Quintal,"55,600--60,600","58,100"
Rangpur,Nilphamari,Domar,Domar Bazar,Local Hen - Medium (700-850 gm),2026,Kilogram,580--600,590,Quintal,"56,000--58,000","57,000"
Rangpur,Nilphamari,Domar,Domar Bazar,Broiler chicken,2026,Kilogram,170--180,175,Quintal,"16,000--17,000","16,500"
Rangpur,Nilphamari,Domar,Domar Bazar,Sonali Chicken,2026,Kilogram,320--340,330,Quintal,"30,000--32,000","31,000"
Rangpur,Nilphamari,Nilphamari Sadar,Nilphamari Sadar Bazar,Local Hen - Medium (700-850 gm),2025,Kilogram,503.48--522.23,512.86,Quintal,"48,098.48--50,132.58","49,115.53"
Rangpur,Nilphamari,Nilphamari Sadar,Nilphamari Sadar Bazar,Broiler chicken,2025,Kilogram,155.53--164.09,159.81,Quintal,"13,537.88--14,409.09","13,973.48"
Rangpur,Nilphamari,Nilphamari Sadar,Nilphamari Sadar Bazar,Sonali Chicken,2025,Kilogram,266.89--290.91,278.9,Quintal,"24,496.21--27,094.7","25,795.45"
Rangpur,Nilphamari,Nilphamari Sadar,Nilphamari Sadar Bazar,Local Hen - Medium (700-850 gm),2026,Kilogram,562.39--583.35,572.87,Quintal,"50,501.94--57,098.71","53,800.32"
Rangpur,Nilphamari,Nilphamari Sadar,Nilphamari Sadar Bazar,Broiler chicken,2026,Kilogram,161.59--172.42,167.01,Quintal,"14,702.58--13,337.1","14,019.84"
Rangpur,Nilphamari,Nilphamari Sadar,Nilphamari Sadar Bazar,Sonali Chicken,2026,Kilogram,278.97--304.19,291.58,Quintal,"26,270.97--28,883.87","27,577.42"
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar Bazar,Local Hen - Medium (700-850 gm),2025,Kilogram,451.96--463.04,457.5,Quintal,"42,089.29--43,089.29","42,589.29"
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar Bazar,Broiler chicken,2025,Kilogram,150.92--155.88,153.4,Quintal,"13,357.35--13,667.65","13,512.50"
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar Bazar,Sonali Chicken,2025,Kilogram,262.79--271.65,267.22,Quintal,"23,883.82--23,638.24","23,761.03"
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar Bazar,Local Hen - Small (500-650 gm),2025,Kilogram,456--466.25,461.13,Quintal,"42,312.5--43,237.5","42,775"
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar Bazar,Local Hen - Small (500-650 gm),2026,Kilogram,544.51--555.82,550.16,Quintal,"50,993.46--51,993.46","51,493.46"
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar Bazar,Broiler chicken,2026,Kilogram,161.44--164.9,163.17,Quintal,"14,584.97--14,865.36","14,725.16"
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar Bazar,Sonali Chicken,2026,Kilogram,290.78--300.16,295.47,Quintal,"26,178.1--27,128.76","26,653.43"
Rangpur,Gaibandha,Gobindaganj,Gobindaganj Bazar,Local Hen - Small (500-650 gm),2026,Kilogram,530--540,535,Quintal,"49,000--50,000","49,500"
Rangpur,Gaibandha,Gobindaganj,Gobindaganj Bazar,Broiler chicken,2026,Kilogram,168.28--179.92,174.1,Quintal,"15,378.57--15,874.79","15,626.68"
Rangpur,Gaibandha,Gobindaganj,Gobindaganj Bazar,Sonali Chicken,2026,Kilogram,326.81--341.18,333.99,Quintal,"31,658.82--32,215.97","31,937.39"
Rangpur,Gaibandha,Gobindaganj,Gobindaganj Bazar,Local Hen - Medium (700-850 gm),2026,Kilogram,607.61--632.56,620.09,Quintal,"48,837.61--35,554.7","42,196.15"
Rangpur,Thakurgaon,Thakurgaon Sadar,"Sadar Bazar, Thakurgaon",Local Hen - Small (500-650 gm),2025,Kilogram,463.11--473.26,468.18,Quintal,"43,531.09--45,325.76","44,428.42"
Rangpur,Thakurgaon,Thakurgaon Sadar,"Sadar Bazar, Thakurgaon",Broiler chicken,2025,Kilogram,157.88--162.88,160.38,Quintal,"14,392.42--14,889.39","14,640.91"
Rangpur,Thakurgaon,Thakurgaon Sadar,"Sadar Bazar, Thakurgaon",Sonali Chicken,2025,Kilogram,263.92--276.67,270.3,Quintal,"25,575.76--26,143.94","25,859.85"
Rangpur,Thakurgaon,Thakurgaon Sadar,"Sadar Bazar, Thakurgaon",Local Hen - Small (500-650 gm),2026,Kilogram,534.81--551.03,542.92,Quintal,"48,691.03--50,230.13","49,460.58"
Rangpur,Thakurgaon,Thakurgaon Sadar,"Sadar Bazar, Thakurgaon",Broiler chicken,2026,Kilogram,168.78--177.02,172.9,Quintal,"15,756.41--16,360.26","16,058.33"
Rangpur,Thakurgaon,Thakurgaon Sadar,"Sadar Bazar, Thakurgaon",Sonali Chicken,2026,Kilogram,290.58--302.95,296.76,Quintal,"28,092.95--28,785.26","28,439.10"
Rangpur,Rangpur,Mithapukur,Mithapukur Bazar,Broiler chicken,2026,Kilogram,163.8--170.47,167.14,Quintal,"16,995.28--14,985.85","15,990.57"
Rangpur,Rangpur,Mithapukur,Mithapukur Bazar,Sonali Chicken,2026,Kilogram,315.71--324.48,320.09,Quintal,"38,139.62--30,004.72","34,072.17"
Rangpur,Rangpur,Rangpur City Corporation,"City Bazar, Rangpur",Farm-raised Hen,2025,Kilogram,165.62--170.8,168.21,Quintal,"13,781.02--13,983.94","13,882.48"
Rangpur,Rangpur,Rangpur City Corporation,"City Bazar, Rangpur",Sonali Chicken,2025,Kilogram,266.97--285.66,276.31,Quintal,"24,094.89--25,826.28","24,960.58"
Rangpur,Rangpur,Rangpur City Corporation,"City Bazar, Rangpur",Farm-raised Hen,2026,Kilogram,174.46--179.46,176.96,Quintal,"15,415.19--15,642.41","15,528.80"
Rangpur,Rangpur,Rangpur City Corporation,"City Bazar, Rangpur",Sonali Chicken,2026,Kilogram,286.39--309.94,298.16,Quintal,"26,373.42--28,487.34","27,430.38"
Rangpur,Kurigram,Kurigram Sadar,Sadar (Zia Bazar) Kurigram,Local Hen - Medium (700-850 gm),2025,Kilogram,455.29--468.16,461.73,Quintal,"43,687.5--44,738.97","44,213.24"
Rangpur,Kurigram,Kurigram Sadar,Sadar (Zia Bazar) Kurigram,Farm-raised Hen,2025,Kilogram,150.02--158.42,154.22,Quintal,"13,782.35--14,356.62","14,069.49"
Rangpur,Kurigram,Kurigram Sadar,Sadar (Zia Bazar) Kurigram,Local Hen - Medium (700-850 gm),2026,Kilogram,534.34--547.17,540.75,Quintal,"51,566.04--52,566.04","52,066.04"
Rangpur,Kurigram,Kurigram Sadar,Sadar (Zia Bazar) Kurigram,Farm-raised Hen,2026,Kilogram,166.98--175.25,171.12,Quintal,"15,686.79--16,242.77","15,964.78"
Rangpur,Kurigram,Kurigram Sadar,Sadar (Zia Bazar) Kurigram,Sonali Chicken,2026,Kilogram,309.62--319.62,314.62,Quintal,"29,038.46--30,038.46","29,538.46"
Rangpur,Kurigram,Nageshwari,Nageshwari Bazar,Local Hen - Medium (700-850 gm),2026,Kilogram,529.9--547.07,538.48,Quintal,"50,969.7--51,883.84","51,426.77"
Rangpur,Kurigram,Nageshwari,Nageshwari Bazar,Broiler chicken,2026,Kilogram,169.29--179.34,174.32,Quintal,"15,959.6--16,459.6","16,209.60"
Rangpur,Kurigram,Nageshwari,Nageshwari Bazar,Sonali Chicken,2026,Kilogram,303.57--321.79,312.68,Quintal,"29,178.57--30,178.57","29,678.57"
Mymensingh,Sherpur,Sherpur Sadar,Sherpur Sadar Bazar,Farm-raised Hen,2025,Kilogram,152.17--155,153.58,Quintal,"13,666.67--13,783.33","13,725"
Mymensingh,Sherpur,Sherpur Sadar,Sherpur Sadar Bazar,Broiler chicken,2025,Kilogram,164.26--169.15,166.7,Quintal,"15,021.51--15,281.18","15,151.34"
Mymensingh,Sherpur,Sherpur Sadar,Sherpur Sadar Bazar,Broiler chicken,2026,Kilogram,166.58--171.34,168.96,Quintal,"15,269.39--15,538.78","15,404.08"
Mymensingh,Sherpur,Sherpur Sadar,Sherpur Sadar Bazar,Sonali Chicken,2026,Kilogram,300--310,305,Quintal,"28,000--28,500","28,250"
Mymensingh,Mymensingh,Fulbaria,Fulbaria Bazar,Local Hen - Medium (700-850 gm),2026,Kilogram,516.97--526.67,521.82,Quintal,"48,924.24--50,045.45","49,484.85"
Mymensingh,Mymensingh,Fulbaria,Fulbaria Bazar,Broiler chicken,2026,Kilogram,159.55--168.33,163.94,Quintal,"14,063.64--14,203.03","14,133.33"
Mymensingh,Mymensingh,Fulbaria,Fulbaria Bazar,Sonali Chicken,2026,Kilogram,290--299.39,294.7,Quintal,"26,303.03--28,060.61","27,181.82"
Mymensingh,Mymensingh,Trishal,Trisal Bazar,Broiler chicken,2026,Kilogram,165.83--174.58,170.21,Quintal,"14,995.83--15,450","15,222.92"
Mymensingh,Mymensingh,Trishal,Trisal Bazar,Sonali Chicken,2026,Kilogram,307.17--323.7,315.43,Quintal,"33,619.57--34,913.04","34,266.30"
Mymensingh,Mymensingh,Trishal,Trisal Bazar,Local Hen - Small (500-650 gm),2026,Kilogram,549.23--559.23,554.23,Quintal,"51,461.54--52,461.54","51,961.54"
Mymensingh,Mymensingh,Mymensingh Sadar,"Mechua Bazar, Mymensingh",Local Hen - Medium (700-850 gm),2025,Kilogram,497.46--517.38,507.42,Quintal,"47,153.85--48,603.85","47,878.85"
Mymensingh,Mymensingh,Mymensingh Sadar,"Mechua Bazar, Mymensingh",Farm-raised Hen,2025,Kilogram,153.73--159.69,156.71,Quintal,"13,843.85--13,922.65","13,883.25"
Mymensingh,Mymensingh,Mymensingh Sadar,"Mechua Bazar, Mymensingh",Sonali Chicken,2025,Kilogram,288.88--300.38,294.63,Quintal,"26,923.08--27,269.62","27,096.35"
Mymensingh,Mymensingh,Mymensingh Sadar,"Mechua Bazar, Mymensingh",Local Hen - Medium (700-850 gm),2026,Kilogram,586.35--603.58,594.97,Quintal,"56,289.31--54,020.75","55,155.03"
Mymensingh,Mymensingh,Mymensingh Sadar,"Mechua Bazar, Mymensingh",Farm-raised Hen,2026,Kilogram,167.42--173.46,170.44,Quintal,"15,103.14--15,248.43","15,175.79"
Mymensingh,Mymensingh,Mymensingh Sadar,"Mechua Bazar, Mymensingh",Sonali Chicken,2026,Kilogram,308.49--322.2,315.35,Quintal,"27,667.99--30,097.48","28,882.74"
Mymensingh,Jamalpur,Jamalpur Sadar,Jamalpur Sadar Bazar,Local Hen - Medium (700-850 gm),2025,Kilogram,354.51--441.53,398.02,Quintal,"34,380.6--42,552.24","38,466.42"
Mymensingh,Jamalpur,Jamalpur Sadar,Jamalpur Sadar Bazar,Farm-raised Hen,2025,Kilogram,152.87--159.41,156.14,Quintal,"14,289.55--14,733.58","14,511.57"
Mymensingh,Jamalpur,Jamalpur Sadar,Jamalpur Sadar Bazar,Sonali Chicken,2025,Kilogram,261.38--287.05,274.22,Quintal,"24,884.33--24,353.06","24,618.69"
Mymensingh,Jamalpur,Jamalpur Sadar,Jamalpur Sadar Bazar,Local Hen - Medium (700-850 gm),2026,Kilogram,402.01--495.67,448.84,Quintal,"36,651.72--45,910.34","41,281.03"
Mymensingh,Jamalpur,Jamalpur Sadar,Jamalpur Sadar Bazar,Farm-raised Hen,2026,Kilogram,167.87--172.57,170.22,Quintal,"18,972.41--15,906.21","17,439.31"
Mymensingh,Jamalpur,Jamalpur Sadar,Jamalpur Sadar Bazar,Sonali Chicken,2026,Kilogram,"3,409.72--320.45","1,865.09",Quintal,"27,141.38--29,822.76","28,482.07"
Mymensingh,Netrokona,Mohongonj,Mohanganj Bazar,Broiler chicken,2026,Kilogram,166.74--172.33,169.54,Quintal,"15,110.83--15,506.25","15,308.54"
Mymensingh,Netrokona,Netrokona Sadar,"Pouro Super Market, Netrokona",Farm-raised Hen,2025,Kilogram,156.42--162.38,159.4,Quintal,"14,330.47--14,665.63","14,498.05"
Mymensingh,Netrokona,Netrokona Sadar,"Pouro Super Market, Netrokona",Farm-raised Hen,2026,Kilogram,166.8--172.3,169.55,Quintal,"15,238.85--15,545.32","15,392.09"
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
