Division,District,Upazila,Market Name,Commodity Name,Year,Retail Unit,Retail Price,Average Price,Whole Sale Unit,Wholesale price,Average Price
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Hilsha (500-900) gm,2026,Kilogram,"1,301.3--23,012.99","12,157.14",Quintal,"115,064.94--210,129.87","162,597.40"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Silver Carp,2026,Kilogram,160--200,180,Quintal,"14,000--18,000","16,000"
Rajshahi,Rajshahi,Rajshahi City Corporation,Rajshahi Sadar Bazar,Telapia/Nilotica,2026,Kilogram,150--200,175,Quintal,"13,000--18,000","15,500"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Ruhi (Local) - medium (2.50-4.50 kg),2025,Kilogram,400--450,425,Quintal,"38,000--40,000","39,000"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Ruhi (Imported) small (1.50-2.00 kg),2025,Kilogram,280.43--300.43,290.43,Quintal,"26,043.48--28,043.48","27,043.48"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Katla-Medium (2.50-4.50 kg),2025,Kilogram,350--400,375,Quintal,"32,000--35,000","33,500"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Ruhi (Local) - medium (2.50-4.50 kg),2026,Kilogram,400--450,425,Quintal,"38,000--40,000","39,000"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Ruhi (Imported) small (1.50-2.00 kg),2026,Kilogram,304.28--324.28,314.28,Quintal,"28,427.67--30,427.67","29,427.67"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Katla-Medium (2.50-4.50 kg),2026,Kilogram,350--400,375,Quintal,"32,000--35,000","33,500"
Rajshahi,Natore,Natore Sadar,Nator Bazar,Katla-Small (1.50-2.00 kg),2026,Kilogram,300--340,320,Quintal,"28,000--32,000","30,000"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2025,Kilogram,299.33--353.78,326.56,Quintal,"27,988.89--33,377.78","30,683.33"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Katla-Small (1.50-2.00 kg),2025,Kilogram,294.44--342.96,318.7,Quintal,"27,918.52--32,648.15","30,283.33"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Mregal-small,2025,Kilogram,180--248.67,214.33,Quintal,"16,500--23,122.22","19,811.11"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Pangash (big),2025,Kilogram,153.33--194.22,173.78,Quintal,"13,900--17,791.11","15,845.56"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Hilsha (500-900) gm,2025,Kilogram,"765.93--2,131.85","1,534.81",Quintal,"6,413.33--26,016.3","104,807.41"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Silver Carp,2025,Kilogram,127.93--258.67,193.3,Quintal,"11,648.15--24,122.22","17,885.19"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Telapia/Nilotica,2025,Kilogram,160--200,180,Quintal,"14,800--18,500","16,650"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,331.38--360.49,345.93,Quintal,"31,138.21--34,048.78","32,593.50"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Katla-Small (1.50-2.00 kg),2026,Kilogram,315.69--357.8,336.75,Quintal,"29,682.93--33,780.49","31,731.71"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Mregal-small,2026,Kilogram,168.46--251.95,210.2,Quintal,"15,821.14--23,809.76","19,815.45"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Pangash (big),2026,Kilogram,140.33--200,170.16,Quintal,"13,032.52--18,600","15,816.26"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Hilsha (500-900) gm,2026,Kilogram,"1,186.99--2,393.5","1,790.24",Quintal,"67,020.33--111,382.11","89,201.22"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Silver Carp,2026,Kilogram,128.62--257.48,193.05,Quintal,"11,861.79--24,360.16","18,110.98"
Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar Bazar,Telapia/Nilotica,2026,Kilogram,155.2--214.63,184.92,Quintal,"14,429.27--20,142.28","17,285.77"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2025,Kilogram,320.47--357.87,339.17,Quintal,"30,181.1--33,787.4","31,984.25"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Katla-Small (1.50-2.00 kg),2025,Kilogram,294.14--321.73,307.93,Quintal,"27,052.63--29,293.23","28,172.93"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Pangash (big),2025,Kilogram,187.74--200.6,194.17,Quintal,"16,774.44--18,187.97","17,481.20"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Telapia/Nilotica,2025,Kilogram,192.33--212.33,202.33,Quintal,"17,233.08--19,218.05","18,225.56"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Silver Carp,2025,Kilogram,180--208.89,194.44,Quintal,"15,977.78--18,844.44","17,411.11"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Grass carp,2025,Kilogram,237.11--267.78,252.44,Quintal,"21,722.22--23,933.33","22,827.78"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,330.63--362.41,346.52,Quintal,"31,044.3--33,683.54","32,363.92"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Katla-Small (1.50-2.00 kg),2026,Kilogram,313.79--354.71,334.25,Quintal,"29,019.61--32,856.21","30,937.91"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Pangash (big),2026,Kilogram,185.82--195.82,190.82,Quintal,"16,582.28--17,582.28","17,082.28"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Silver Carp,2026,Kilogram,180--200,190,Quintal,"16,000--18,000","17,000"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Grass carp,2026,Kilogram,237.97--267.34,252.66,Quintal,"21,797.47--23,632.91","22,715.19"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Telapia/Nilotica,2026,Kilogram,184.81--204.81,194.81,Quintal,"16,481.01--18,481.01","17,481.01"
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Sadar Bazar,Mregal-small,2026,Kilogram,236.99--249.4,243.19,Quintal,"21,698.8--22,939.76","22,319.28"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2025,Kilogram,280--320,300,Quintal,"26,000--28,000","27,000"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Katla-Small (1.50-2.00 kg),2025,Kilogram,280--300,290,Quintal,"25,000--26,000","25,500"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Pangash (big),2025,Kilogram,190--200,195,Quintal,"17,000--18,000","17,500"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Silver Carp,2025,Kilogram,180--200,190,Quintal,"16,000--18,000","17,000"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Grass carp,2025,Kilogram,220--260,240,Quintal,"20,000--22,000","21,000"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Telapia/Nilotica,2025,Kilogram,180--200,190,Quintal,"16,000--18,000","17,000"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,309.3--336.14,322.72,Quintal,"28,991.23--30,280.7","29,635.96"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Katla-Small (1.50-2.00 kg),2026,Kilogram,312.04--325.66,318.85,Quintal,"28,982.3--30,725.66","29,853.98"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Pangash (big),2026,Kilogram,183.81--193.53,188.67,Quintal,"16,568.35--17,568.35","17,068.35"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Silver Carp,2026,Kilogram,172.84--190.78,181.81,Quintal,"15,491.38--17,284.48","16,387.93"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Grass carp,2026,Kilogram,220--260,240,Quintal,"20,000--22,000","21,000"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Telapia/Nilotica,2026,Kilogram,176--193.31,184.65,Quintal,"15,665.38--17,396.15","16,530.77"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Magur,2026,Kilogram,133.8--138.8,136.3,Quintal,"12,880--13,380","13,130"
Rajshahi,Chapainawabganj,Shibganj,Shibgonj Sadar Bazar,Kai,2026,Kilogram,227.83--247.83,237.83,Quintal,"21,695.65--23,869.57","22,782.61"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Ruhi (Local) big (above 5 kg),2025,Kilogram,450--500,475,Quintal,"42,000--47,000","44,500"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2025,Kilogram,260--300,280,Quintal,"24,000--28,000","26,000"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Katla-Big (above 5 Kg),2025,Kilogram,450--500,475,Quintal,"42,000--47,000","44,500"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Katla-Medium (2.50-4.50 kg),2025,Kilogram,400--420,410,Quintal,"38,000--40,000","39,000"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Katla-Small (1.50-2.00 kg),2025,Kilogram,300--320,310,Quintal,"28,000--30,000","29,000"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Mregal-small,2025,Kilogram,200--250,225,Quintal,"18,000--21,000","19,500"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Pangash (small),2025,Kilogram,200--210,205,Quintal,"18,000--19,000","18,500"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Pangash (big),2025,Kilogram,150--180,165,Quintal,"13,000--15,000","14,000"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Hilsha (500-900) gm,2025,Kilogram,"1,220.44--2,192.7","1,706.57",Quintal,"112,737.23--209,963.5","161,350.36"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Kai,2025,Kilogram,280--300,290,Quintal,"26,000--28,000","27,000"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Magur,2025,Kilogram,500--600,550,Quintal,"45,000--50,000","47,500"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Singhi,2025,Kilogram,450--500,475,Quintal,"40,000--45,000","42,500"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Silver Carp,2025,Kilogram,150--180,165,Quintal,"12,000--15,000","13,500"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Telapia/Nilotica,2025,Kilogram,180--200,190,Quintal,"16,000--18,000","17,000"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Ruhi (Local) big (above 5 kg),2026,Kilogram,450--500,475,Quintal,"42,000--47,000","44,500"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,260--300,280,Quintal,"24,000--28,000","26,000"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Katla-Big (above 5 Kg),2026,Kilogram,450--500,475,Quintal,"42,000--47,000","44,500"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Katla-Medium (2.50-4.50 kg),2026,Kilogram,400--420,410,Quintal,"38,000--40,000","39,000"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Katla-Small (1.50-2.00 kg),2026,Kilogram,300--320,310,Quintal,"28,000--30,000","29,000"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Mregal-small,2026,Kilogram,200--250,225,Quintal,"18,000--21,000","19,500"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Pangash (small),2026,Kilogram,200--210,205,Quintal,"18,000--19,000","18,500"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Pangash (big),2026,Kilogram,150--180,165,Quintal,"13,000--15,000","14,000"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Hilsha (500-900) gm,2026,Kilogram,"1,200--2,200","1,700",Quintal,"110,000--210,000","160,000"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Kai,2026,Kilogram,280--300,290,Quintal,"26,000--28,000","27,000"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Magur,2026,Kilogram,500--600,550,Quintal,"45,000--50,000","47,500"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Singhi,2026,Kilogram,450--500,475,Quintal,"40,000--45,000","42,500"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Silver Carp,2026,Kilogram,150--180,165,Quintal,"12,000--15,000","13,500"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar Bazar,Telapia/Nilotica,2026,Kilogram,180--200,190,Quintal,"16,000--18,000","17,000"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Ruhi (Local) - small (1.50-2.00 kg),2025,Kilogram,240--250,245,Quintal,"23,000--23,500","23,250"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Ruhi (Imported) small (1.50-2.00 kg),2025,Kilogram,350--400,375,Quintal,"30,000--33,000","31,500"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Katla-Medium (2.50-4.50 kg),2025,Kilogram,350--400,375,Quintal,"32,000--35,000","33,500"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Katla-Small (1.50-2.00 kg),2025,Kilogram,200--220,210,Quintal,"17,000--18,000","17,500"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Pangash (small),2025,Kilogram,160--180,170,Quintal,"14,000--15,000","14,500"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Pangash (big),2025,Kilogram,140--150,145,Quintal,"13,000--14,000","13,500"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,217.48--253.18,235.33,Quintal,"19,887.42--20,867.55","20,377.48"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Katla-Medium (2.50-4.50 kg),2026,Kilogram,350--400,375,Quintal,"32,000--35,000","33,500"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Katla-Small (1.50-2.00 kg),2026,Kilogram,200--238.48,219.24,Quintal,"17,000--18,000","17,500"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Pangash (small),2026,Kilogram,160--180,170,Quintal,"14,000--15,000","14,500"
Rajshahi,Naogaon,Sapahar,Sapahar Market,Pangash (big),2026,Kilogram,140--150,145,Quintal,"13,000--14,000","13,500"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Ruhi (Local) - medium (2.50-4.50 kg),2025,Kilogram,366.79--479.33,423.06,Quintal,"32,238.81--39,253.73","35,746.27"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2025,Kilogram,321.42--351.79,336.6,Quintal,"27,429.1--29,876.87","28,652.99"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Ruhi (Imported) small (1.50-2.00 kg),2025,Kilogram,276.04--319.63,297.84,Quintal,"24,970.15--26,847.01","25,908.58"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Katla (Local),2025,Kilogram,274.48--316.12,295.3,Quintal,"25,264.93--28,179.1","26,722.01"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Mregal-small,2025,Kilogram,246.19--275.22,260.71,Quintal,"19,141.79--23,634.33","21,388.06"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Pangash (big),2025,Kilogram,147.91--180.3,164.1,Quintal,"12,791.04--13,936.57","13,363.81"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Silver Carp,2025,Kilogram,150--180,165,Quintal,"12,664.18--15,000","13,832.09"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Grass carp,2025,Kilogram,222.31--262.31,242.31,Quintal,"18,410.45--21,138.06","19,774.25"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Telapia/Nilotica,2025,Kilogram,154.4--207.09,180.75,Quintal,"12,682.84--17,205.22","14,944.03"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Hilsha (500-900) gm,2025,Kilogram,"1,031.82--1,812.12","1,421.97",Quintal,"85,454.55--148,636.36","117,045.45"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Ruhi (Local) - medium (2.50-4.50 kg),2026,Kilogram,360.91--485.19,423.05,Quintal,"33,201.3--44,090.91","38,646.10"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,303.12--338.83,320.97,Quintal,"27,441.56--29,198.05","28,319.81"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Ruhi (Imported) small (1.50-2.00 kg),2026,Kilogram,273.51--298.96,286.23,Quintal,"24,766.23--26,224.03","25,495.13"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Katla (Local),2026,Kilogram,260.58--280.78,270.68,Quintal,"24,253.25--26,068.18","25,160.71"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Mregal-small,2026,Kilogram,239.35--272.6,255.97,Quintal,"20,207.79--24,431.82","22,319.81"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Pangash (big),2026,Kilogram,148.31--182.21,165.26,Quintal,"12,746.75--14,811.69","13,779.22"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Silver Carp,2026,Kilogram,151.49--188.18,169.84,Quintal,"12,724.03--15,146.1","13,935.06"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Grass carp,2026,Kilogram,202.27--238.83,220.55,Quintal,"16,941.56--19,029.22","17,985.39"
Khulna,Jashore,Jessore Sadar,Jessore Sadar Bazar,Telapia/Nilotica,2026,Kilogram,154.29--202.21,178.25,Quintal,"13,146.1--17,149.35","15,147.73"
Khulna,Jashore,Sharsha,Sharsha Bazar,Ruhi (Local) - medium (2.50-4.50 kg),2026,Kilogram,400--544,472,Quintal,"36,000--47,000","41,500"
Khulna,Jashore,Sharsha,Sharsha Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,360--380,370,Quintal,"31,000--35,000","33,000"
Khulna,Jashore,Sharsha,Navaron Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,357.37--395.26,376.32,Quintal,"31,736.84--35,736.84","33,736.84"
Khulna,Jashore,Sharsha,Navaron Bazar,Telapia/Nilotica,2026,Kilogram,175.26--221.05,198.16,Quintal,"15,236.84--17,973.68","16,605.26"
Khulna,Satkhira,Kalaroa,Kalaroa Bazar,Telapia/Nilotica,2026,Kilogram,156.67--176.67,166.67,Quintal,"14,166.67--16,166.67","15,166.67"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Ruhi (Local) - small (1.50-2.00 kg),2025,Kilogram,353.28--373.28,363.28,Quintal,"33,036.5--35,036.5","34,036.50"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Katla-Small (1.50-2.00 kg),2025,Kilogram,308.32--328.32,318.32,Quintal,"28,832.12--30,540.15","29,686.13"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Shrimp Bagda,2025,Kilogram,"1,050--1,150","1,100",Quintal,"100,000--110,000","105,000"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Shrimp Golda,2025,Kilogram,"1,150--1,250","1,200",Quintal,"110,000--120,000","115,000"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Shrimp-small,2025,Kilogram,650--680,665,Quintal,"60,000--64,000","62,000"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Silver Carp,2025,Kilogram,184.96--202.04,193.5,Quintal,"16,496.35--18,204.38","17,350.36"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Grass carp,2025,Kilogram,227.88--244.96,236.42,Quintal,"20,788.32--22,496.35","21,642.34"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Telapia/Nilotica,2025,Kilogram,154.74--167.88,161.31,Quintal,"13,474.45--14,788.32","14,131.39"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Koral,2025,Kilogram,800--850,825,Quintal,"75,000--80,000","77,500"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,360--380,370,Quintal,"34,000--36,000","35,000"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Katla-Small (1.50-2.00 kg),2026,Kilogram,320--340,330,Quintal,"30,000--32,000","31,000"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Shrimp Bagda,2026,Kilogram,"1,050--1,150","1,100",Quintal,"100,000--110,000","105,000"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Shrimp Golda,2026,Kilogram,"1,150--1,250","1,200",Quintal,"110,000--120,000","115,000"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Shrimp-small,2026,Kilogram,650--680,665,Quintal,"60,000--64,000","62,000"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Silver Carp,2026,Kilogram,180--200,190,Quintal,"16,000--18,000","17,000"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Grass carp,2026,Kilogram,220--240,230,Quintal,"20,000--22,000","21,000"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Telapia/Nilotica,2026,Kilogram,146.27--165.44,155.85,Quintal,"12,632.91--14,550.63","13,591.77"
Khulna,Satkhira,Satkhira Sadar,"Sultanpur Bazar, Satkhira",Koral,2026,Kilogram,800--850,825,Quintal,"75,000--80,000","77,500"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Ruhi (Local) - small (1.50-2.00 kg),2025,Kilogram,295--342.5,318.75,Quintal,"26,750--28,500","27,625"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Katla-Small (1.50-2.00 kg),2025,Kilogram,295--315,305,Quintal,"24,250--27,500","25,875"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Pangash (big),2025,Kilogram,120--180,150,Quintal,"9,000--14,000","11,500"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Silver Carp,2025,Kilogram,140--200,170,Quintal,"11,000--16,000","13,500"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Telapia/Nilotica,2025,Kilogram,120--188.38,154.19,Quintal,"9,000--14,838.24","11,919.12"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,319.05--358.8,338.92,Quintal,"28,898.73--31,297.47","30,098.10"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Katla-Small (1.50-2.00 kg),2026,Kilogram,311.14--332.28,321.71,Quintal,"26,677.22--29,265.82","27,971.52"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Pangash (big),2026,Kilogram,126.84--184.56,155.7,Quintal,"9,455.7--14,455.7","11,955.70"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Silver Carp,2026,Kilogram,145.82--207.28,176.55,Quintal,"11,145.57--16,291.14","13,718.35"
Khulna,Narail,Narail Sadar,Rupganj Bazar,Telapia/Nilotica,2026,Kilogram,133.29--196.01,164.65,Quintal,"9,955.7--14,955.7","12,455.70"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2025,Kilogram,331.47--401.47,366.47,Quintal,"30,319.12--36,676.47","33,497.79"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Pangash (big),2025,Kilogram,180--190,185,Quintal,"16,000--17,000","16,500"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Hilsha (500-900) gm,2025,Kilogram,"939.17--2,301.67","1,620.42",Quintal,"83,858.33--212,208.33","148,033.33"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Silver Carp,2025,Kilogram,180--220,200,Quintal,"16,000--20,000","18,000"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Telapia/Nilotica,2025,Kilogram,160--250,205,Quintal,"14,000--22,000","18,000"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2026,Kilogram,350--420,385,Quintal,"32,000--38,000","35,000"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Pangash (big),2026,Kilogram,180--190,185,Quintal,"16,000--17,000","16,500"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Hilsha (500-900) gm,2026,Kilogram,"1,333.76--2,857.32","2,095.54",Quintal,"123,375.8--266,242.04","194,808.92"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Silver Carp,2026,Kilogram,180--220,200,Quintal,"16,000--20,000","18,000"
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar Bazar,Telapia/Nilotica,2026,Kilogram,160--250,205,Quintal,"14,000--22,000","18,000"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Ruhi (Local) - small (1.50-2.00 kg),2025,Kilogram,317.88--365.4,341.64,Quintal,"27,799.27--32,065.69","29,932.48"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Katla-Small (1.50-2.00 kg),2025,Kilogram,282.26--332.55,307.41,Quintal,"24,142.34--28,854.01","26,498.18"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Mregal-small,2025,Kilogram,222.41--245.04,233.72,Quintal,"18,605.84--20,868.61","19,737.23"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Pangash (big),2025,Kilogram,163.21--186.35,174.78,Quintal,"13,784.67--15,430.66","14,607.66"
Khulna,Magura,Magura Sadar,Magura Sadar Bazar,Silver Carp,2025,Kilogram,166.72--199.12,182.92,Quintal,"13,843.07--16,919.71","15,381.39"
